round,steps,score,reward,epsilon
63,31,0,-53.1,0.9937
64,53,0,-35.3,0.9936
65,21,0,-42.1,0.9935
66,97,0,-30.2,0.9934
67,22,0,-31.7,0.9933
68,72,0,-19.7,0.9932
69,9,0,-43.9,0.9931
70,10,0,-42.5,0.993
71,23,0,-24.3,0.9929
72,32,0,-20.2,0.9928
73,12,0,-40.2,0.9927
74,12,0,-49.7,0.9926
75,13,0,-30.3,0.9925
76,8,0,-46.3,0.9924
77,16,0,-49.1,0.9923
78,18,0,-34.8,0.9922
79,9,0,-41.9,0.9921
80,18,0,-41.3,0.992
81,25,0,-33.5,0.9919
82,36,0,-37.1,0.9918
83,6,0,-45.6,0.9917
84,13,0,-34.3,0.9916
85,20,0,-43.5,0.9915
86,19,0,-44.4,0.9914
87,13,0,-36.8,0.9913
88,16,0,-45.6,0.9912
89,56,1,-25.1,0.9911
90,9,0,-42.9,0.991
91,6,0,-44.1,0.9909
92,10,0,-43.5,0.9908
93,17,0,-48.2,0.9907
94,27,0,-25.7,0.9906
95,15,0,-28.0,0.9905
96,14,0,-49.9,0.9904
97,13,0,-47.8,0.9903
98,20,0,-48.0,0.9902
99,16,0,-43.1,0.9901
100,19,0,-23.9,0.99
101,8,0,-47.8,0.99
102,13,0,-37.3,0.9899
103,6,0,-49.6,0.9898
104,8,0,-42.3,0.9897
105,7,0,-33.7,0.9896
106,8,0,-43.8,0.9895
107,18,0,-37.3,0.9894
108,40,0,-40.5,0.9893
109,20,0,-46.0,0.9892
110,26,0,-44.6,0.9891
111,13,0,-46.3,0.989
112,26,0,-50.1,0.9889
113,9,0,-45.9,0.9888
114,8,0,-34.8,0.9887
115,15,0,-28.5,0.9886
116,11,0,-45.6,0.9885
117,53,1,-36.8,0.9884
118,49,1,-4.4,0.9883
119,14,0,-36.4,0.9882
120,11,0,-50.1,0.9881
121,20,0,-46.0,0.988
122,33,0,-29.8,0.9879
123,34,0,-52.9,0.9878
124,6,0,-44.1,0.9877
125,36,0,-48.1,0.9876
126,35,0,-36.5,0.9875
127,22,0,-51.2,0.9874
128,28,1,-3.3,0.9873
129,14,0,-46.4,0.9872
130,67,0,-30.2,0.9871
131,8,0,-48.3,0.987
132,13,0,-37.8,0.9869
133,8,0,-46.8,0.9868
134,15,0,-55.0,0.9867
135,8,0,-47.8,0.9866
136,61,0,-34.6,0.9865
137,35,0,-44.0,0.9864
138,11,0,-50.1,0.9863
139,14,0,-42.9,0.9862
140,10,0,-53.0,0.9861
141,13,0,-34.3,0.986
142,36,1,2.4,0.9859
143,19,0,-29.9,0.9858
144,24,0,-45.9,0.9857
145,23,0,-42.3,0.9856
146,15,0,-42.0,0.9855
147,26,0,-53.1,0.9854
148,29,0,-41.9,0.9853
149,6,0,-45.6,0.9852
150,53,0,-43.8,0.9851
151,26,0,-23.1,0.985
152,38,0,-49.3,0.9849
153,8,0,-46.3,0.9848
154,16,0,-29.1,0.9847
155,36,0,-50.1,0.9846
156,24,0,-28.4,0.9845
157,5,0,-42.5,0.9844
158,6,0,-42.6,0.9843
159,8,0,-45.3,0.9842
160,9,0,-43.4,0.9841
161,31,0,-37.6,0.984
162,6,0,-43.1,0.9839
163,5,0,-47.0,0.9838
164,10,0,-51.5,0.9837
165,17,0,-40.7,0.9836
166,8,0,-48.3,0.9835
167,14,0,-35.9,0.9834
168,8,0,-45.3,0.9833
169,18,0,-44.3,0.9832
170,19,0,-42.4,0.9831
171,21,0,-43.6,0.983
172,21,0,-48.1,0.9829
173,45,0,-45.5,0.9828
174,39,0,-34.9,0.9827
175,17,0,-51.7,0.9827
176,24,0,-42.9,0.9826
177,5,0,-47.0,0.9825
178,38,0,-40.3,0.9824
179,53,1,-12.8,0.9823
180,25,0,-45.5,0.9822
181,6,0,-41.6,0.9821
182,14,0,-43.9,0.982
183,14,0,-51.9,0.9819
184,16,0,-42.1,0.9818
185,8,0,-35.3,0.9817
186,10,0,-47.5,0.9816
187,19,0,-45.4,0.9815
188,15,0,-53.0,0.9814
189,64,0,-30.4,0.9813
190,27,0,-52.7,0.9812
191,13,1,-16.8,0.9811
192,16,0,-41.6,0.981
193,12,0,-48.2,0.9809
194,15,0,-31.5,0.9808
195,55,0,-37.5,0.9807
196,33,1,-24.8,0.9806
197,11,0,-44.6,0.9805
198,26,0,-40.1,0.9804
199,5,0,-45.5,0.9803
200,8,0,-46.3,0.9802
